日期,应用名称,国家,渠道号,新用户,交易数,信息费,预计收入,日活跃用户数,次日留存用户数
2018-09-15,CarRace,叙利亚,MUUU616,0,0,0.00,0.00,1,0
2018-09-15,WarRev3,巴基斯坦,MUUU585,2,0,0.00,0.00,11,0
2018-09-15,CarRace,印度,MUUU615,0,0,0.00,0.00,19,0
2018-09-15,"SWAT STR",沙特阿拉伯,MUUU585,0,0,0.00,0.00,1,0
2018-09-15,WarRev3,利比里亚,MUUU585,0,0,0.00,0.00,1,0
2018-09-15,"SWAT STR",津巴布韦,MUUU585,0,0,0.00,0.00,5,0
2018-09-15,CarRace,肯尼亚,MUUU607,1,0,0.00,0.00,1,0
2018-09-15,CarRace,哈萨克斯坦,MUUU607,0,0,0.00,0.00,1,0
2018-09-15,bxqy,古巴,MUUU609,0,0,0.00,0.00,4,0
2018-09-15,"SWAT STR",赞比亚,MUUU585,0,0,0.00,0.00,6,0
2018-09-15,WarRev3,卢旺达,MUUU585,0,0,0.00,0.00,1,0
2018-09-15,ZombieS,印度,MUUU605,0,1,0.24,0.07,0,0
2018-09-15,SpaceDe1,乌兹别克斯坦,MUUU580,0,0,0.00,0.00,2,0
2018-09-15,CarRace,菲律宾,MUUU615,0,0,0.00,0.00,1,0
2018-09-15,bxqy,巴基斯坦,MUUU609,9,0,0.00,0.00,24,1
2018-09-15,SpaceDe1,埃塞俄比亚,MUUU616,0,0,0.00,0.00,1,0
2018-09-15,CarRace,科特迪瓦,MUUU609,0,0,0.00,0.00,1,0
2018-09-15,"CityR uc",孟加拉国,MUUU609,1,1,0.14,0.01,11,0
2018-09-15,CarRace,南非,MUUU607,0,0,0.00,0.00,1,0
2018-09-15,bxqy,韩国,MUUU609,0,0,0.00,0.00,1,0
2018-09-15,bxqy,所罗门群岛,MUUU609,0,0,0.00,0.00,1,0
2018-09-15,WarRev3,苏丹,MUUU585,1,0,0.00,0.00,2,0
2018-09-15,SpaceDe1,叙利亚,MUUU601,0,0,0.00,0.00,5,0
2018-09-15,"CityR uc",伊拉克,MUUU616,0,0,0.00,0.00,1,0
2018-09-15,bxqy,刚果民主共和国,MUUU609,0,0,0.00,0.00,1,0
2018-09-15,"SWAT STR",也门,MUUU585,1,0,0.00,0.00,5,0
2018-09-15,ZombieS,墨西哥,MUUU605,1,0,0.00,0.00,1,0
2018-09-15,CarRace,印度,MUUU607,4,0,0.00,0.00,46,1
2018-09-15,SpaceDe1,伊朗,MUUU607,0,0,0.00,0.00,1,0
2018-09-15,SpaceDe1,阿曼,MUUU580,0,0,0.00,0.00,1,0
2018-09-15,CarRace,厄立特里亚,MUUU607,0,0,0.00,0.00,1,0
2018-09-15,CarRace,越南,MUUU607,0,0,0.00,0.00,1,0
2018-09-15,"SWAT STR",印度,MUUU585,9,0,0.00,0.00,189,3
2018-09-15,WarRev3,塞舌尔,MUUU585,0,0,0.00,0.00,1,0
2018-09-15,"SWAT STR",加纳,MUUU585,0,0,0.00,0.00,4,0
2018-09-15,"SWAT STR",斯里兰卡,MUUU585,0,0,0.00,0.00,2,0
2018-09-15,CarRace,埃及,MUUU607,0,0,0.00,0.00,2,0
2018-09-15,NinjaRun,尼泊尔,MUUU605,1,0,0.00,0.00,2,0
2018-09-15,WarRev3,南非,MUUU585,1,0,0.00,0.00,3,0
2018-09-15,SpaceDe1,印度尼西亚,MUUU580,0,0,0.00,0.00,2,0
2018-09-15,bxqy,利比亚,MUUU609,0,0,0.00,0.00,3,0
2018-09-15,"CityR uc",孟加拉国,MUUU616,1,0,0.00,0.00,6,2
2018-09-15,"Speed Fu",尼日利亚,MUUU585,0,0,0.00,0.00,2,0
2018-09-15,WarRev3,布基纳法索,MUUU585,0,0,0.00,0.00,1,0
2018-09-15,CarRace,苏丹,MUUU607,2,0,0.00,0.00,5,0
2018-09-15,"CityR uc",印度,MUUU607,5,0,0.00,0.00,12,1
2018-09-15,"CityR uc",埃塞俄比亚,MUUU597,0,0,0.00,0.00,1,0
2018-09-15,SpaceDe1,叙利亚,MUUU616,0,0,0.00,0.00,2,0
2018-09-15,"SWAT STR",厄瓜多尔,MUUU585,0,0,0.00,0.00,1,0
2018-09-15,"CityR uc",印度,MUUU605,7,0,0.00,0.00,27,0
2018-09-15,"CityR uc",孟加拉国,MUUU597,0,0,0.00,0.00,2,1
2018-09-15,"SWAT STR",马来西亚,MUUU585,1,0,0.00,0.00,4,0
2018-09-15,CarRace,也门,MUUU607,0,0,0.00,0.00,2,0
2018-09-15,"SWAT STR",科特迪瓦,MUUU585,1,0,0.00,0.00,5,0
2018-09-15,"CityR uc",索马里,MUUU605,0,0,0.00,0.00,1,0
2018-09-15,NinjaRun,莫桑比克,MUUU605,0,0,0.00,0.00,1,0
2018-09-15,"SWAT STR",卢旺达,MUUU585,0,0,0.00,0.00,1,0
2018-09-15,WarRev3,越南,MUUU585,0,0,0.00,0.00,2,0
2018-09-15,CarRace,加纳,MUUU609,0,0,0.00,0.00,1,0
2018-09-15,CarRace,喀麦隆,MUUU616,0,0,0.00,0.00,1,0
2018-09-15,"SWAT STR",巴基斯坦,MUUU585,3,2,0.81,0.25,43,3
2018-09-15,SpaceDe1,孟加拉国,MUUU601,3,0,0.00,0.00,49,2
2018-09-15,"SWAT STR",乌兹别克斯坦,MUUU585,0,0,0.00,0.00,4,0
2018-09-15,WarRev3,莫桑比克,MUUU585,0,0,0.00,0.00,1,0
2018-09-15,"CityR uc",巴基斯坦,MUUU601,1,0,0.00,0.00,2,0
2018-09-15,bxqy,俄罗斯,MUUU609,1,0,0.00,0.00,13,1
2018-09-15,CarRace,孟加拉国,MUUU615,0,0,0.00,0.00,5,0
2018-09-15,"SWAT STR",塞内加尔,MUUU585,0,0,0.00,0.00,1,0
2018-09-15,"CityR uc",印度,MUUU616,3,1,0.24,0.07,11,0
2018-09-15,bxqy,泰国,MUUU609,1,0,0.00,0.00,1,0
2018-09-15,CarRace,利比里亚,MUUU607,0,0,0.00,0.00,1,0
2018-09-15,"SWAT STR",叙利亚,MUUU585,1,1,0.33,0.10,7,0
2018-09-15,SpaceDe1,俄罗斯,MUUU601,0,0,0.00,0.00,1,0
2018-09-15,"SWAT STR",缅甸,MUUU585,2,0,0.00,0.00,32,1
2018-09-15,SpaceDe1,毛里求斯,MUUU580,1,0,0.00,0.00,1,0
2018-09-15,"Speed Fu",马达加斯加,MUUU585,0,0,0.00,0.00,1,0
2018-09-15,SpaceDe1,印度,MUUU616,0,0,0.00,0.00,2,0
2018-09-15,CarRace,俄罗斯,MUUU607,0,0,0.00,0.00,3,0
2018-09-15,"SWAT STR",巴西,MUUU585,0,0,0.00,0.00,2,0
2018-09-15,"SWAT STR",马拉维,MUUU585,0,0,0.00,0.00,4,0
2018-09-15,WarRev3,阿尔及利亚,MUUU585,0,0,0.00,0.00,4,0
2018-09-15,SpaceDe1,苏丹,MUUU601,0,0,0.00,0.00,1,0
2018-09-15,CarRace,马里共和国,MUUU615,0,0,0.00,0.00,1,0
2018-09-15,"SWAT STR",格陵兰,MUUU585,0,0,0.00,0.00,1,0
2018-09-15,"CityR uc",巴基斯坦,MUUU609,0,1,0.82,0.33,0,0
2018-09-15,CarRace,斐济,MUUU617,0,0,0.00,0.00,1,0
2018-09-15,CarRace,尼泊尔,MUUU609,0,0,0.00,0.00,1,0
2018-09-15,SpaceDe1,孟加拉国,MUUU580,5,1,0.45,0.13,48,0
2018-09-15,SpaceDe1,埃及,MUUU616,0,0,0.00,0.00,1,0
2018-09-15,CarRace,布基纳法索,MUUU607,0,0,0.00,0.00,1,1
2018-09-15,"SWAT STR",危地马拉,MUUU585,1,0,0.00,0.00,1,0
2018-09-15,SpaceDe1,印度,MUUU607,2,0,0.00,0.00,26,0
2018-09-15,WarRev3,毛里求斯,MUUU585,0,0,0.00,0.00,1,0
2018-09-15,bxqy,尼日利亚,MUUU609,0,0,0.00,0.00,1,0
2018-09-15,"SWAT STR",尼日利亚,MUUU585,2,0,0.00,0.00,20,1
2018-09-15,bxqy,阿富汗,MUUU609,0,0,0.00,0.00,1,0
2018-09-15,CarRace,埃塞俄比亚,MUUU616,0,0,0.00,0.00,1,0
2018-09-15,SpaceDe1,伊拉克,MUUU607,0,0,0.00,0.00,2,0
2018-09-15,bxqy,塞拉利昂,MUUU609,1,0,0.00,0.00,3,0
2018-09-15,WarRev3,智利,MUUU585,0,0,0.00,0.00,1,0
2018-09-15,"SWAT STR",喀麦隆,MUUU585,0,0,0.00,0.00,3,0
2018-09-15,"SWAT STR",孟加拉国,MUUU585,1,1,0.21,0.06,53,2
2018-09-15,WarRev3,赞比亚,MUUU585,0,0,0.00,0.00,1,0
2018-09-15,"SWAT STR",阿富汗,MUUU585,1,0,0.00,0.00,13,2
2018-09-15,"SWAT STR",阿尔及利亚,MUUU585,0,0,0.00,0.00,2,0
2018-09-15,"SWAT STR",蒙古国,MUUU585,0,0,0.00,0.00,2,0
2018-09-15,bxqy,不丹,MUUU609,0,0,0.00,0.00,1,0
2018-09-15,bxqy,冈比亚,MUUU609,0,0,0.00,0.00,1,0
2018-09-15,CarRace,印度,MUUU617,1,0,0.00,0.00,9,0
2018-09-15,bxqy,伊拉克,MUUU609,4,0,0.00,0.00,16,1
2018-09-15,CarRace,塞内加尔,MUUU615,0,0,0.00,0.00,1,0
2018-09-15,SpaceDe1,利比亚,MUUU601,0,0,0.00,0.00,1,0
2018-09-15,SpaceDe1,孟加拉国,MUUU616,0,0,0.00,0.00,1,0
2018-09-15,SpaceDe1,菲律宾,MUUU580,0,0,0.00,0.00,3,1
2018-09-15,"SWAT STR",马达加斯加,MUUU585,0,0,0.00,0.00,6,0
2018-09-15,bxqy,南非,MUUU609,1,0,0.00,0.00,3,0
2018-09-15,bxqy,毛里塔尼亚,MUUU609,0,0,0.00,0.00,1,0
2018-09-15,SpaceDe1,埃塞俄比亚,MUUU601,0,0,0.00,0.00,1,0
2018-09-15,"SWAT STR",泰国,MUUU585,0,0,0.00,0.00,4,0
2018-09-15,"CityR uc",孟加拉国,MUUU600,1,0,0.00,0.00,5,0
2018-09-15,bxqy,津巴布韦,MUUU609,1,0,0.00,0.00,2,0
2018-09-15,"SWAT STR",牙买加,MUUU585,0,0,0.00,0.00,1,0
2018-09-15,CarRace,印度尼西亚,MUUU607,0,0,0.00,0.00,2,0
2018-09-15,WarRev3,厄立特里亚,MUUU585,1,0,0.00,0.00,2,0
2018-09-15,SpaceDe1,哈萨克斯坦,MUUU616,0,0,0.00,0.00,1,0
2018-09-15,SpaceDe1,古巴,MUUU580,0,0,0.00,0.00,1,0
2018-09-15,CarRace,伊拉克,MUUU607,1,0,0.00,0.00,5,0
2018-09-15,CarRace,尼日尔,MUUU607,1,0,0.00,0.00,2,0
2018-09-15,"SWAT STR",伊朗,MUUU585,0,0,0.00,0.00,4,1
2018-09-15,CarRace,乌干达,MUUU607,0,0,0.00,0.00,1,0
2018-09-15,"Speed Fu",巴基斯坦,MUUU585,0,0,0.00,0.00,2,1
2018-09-15,bxqy,埃及,MUUU609,0,0,0.00,0.00,4,0
2018-09-15,WarRev3,坦桑尼亚,MUUU585,0,0,0.00,0.00,1,0
2018-09-15,WarRev3,孟加拉国,MUUU585,1,2,0.21,0.06,50,1
2018-09-15,SpaceDe1,尼日利亚,MUUU607,0,0,0.00,0.00,1,0
2018-09-15,"SWAT STR",斯威士兰,MUUU585,0,0,0.00,0.00,1,0
2018-09-15,CarRace,苏丹,MUUU616,0,0,0.00,0.00,1,0
2018-09-15,NinjaRun,叙利亚,MUUU605,0,0,0.00,0.00,1,0
2018-09-15,"SWAT STR",博茨瓦纳,MUUU585,0,0,0.00,0.00,1,0
2018-09-15,SpaceDe1,泰国,MUUU580,1,0,0.00,0.00,1,0
2018-09-15,NinjaRun,印度,MUUU605,1,4,1.89,1.00,8,0
2018-09-15,CarRace,马达加斯加,MUUU607,0,0,0.00,0.00,1,0
2018-09-15,SpaceDe1,阿尔及利亚,MUUU616,0,0,0.00,0.00,1,0
2018-09-15,SpaceDe1,缅甸,MUUU601,1,0,0.00,0.00,6,0
2018-09-15,CarRace,菲律宾,MUUU607,2,0,0.00,0.00,4,0
2018-09-15,WarRev3,埃及,MUUU585,0,0,0.00,0.00,7,1
2018-09-15,CarRace,乌克兰,MUUU607,0,0,0.00,0.00,2,0
2018-09-15,SpaceDe1,波兰,MUUU580,0,0,0.00,0.00,1,0
2018-09-15,WarRev3,土耳其,MUUU585,0,0,0.00,0.00,1,0
2018-09-15,SpaceDe1,菲律宾,MUUU601,0,0,0.00,0.00,2,0
2018-09-15,SpaceDe1,印度,MUUU580,2,1,0.55,0.27,30,1
2018-09-15,SpaceDe1,新加坡,MUUU601,0,0,0.00,0.00,1,0
2018-09-15,"CityR uc",尼泊尔,MUUU597,0,0,0.00,0.00,1,0
2018-09-15,SpaceDe1,巴西,MUUU601,0,0,0.00,0.00,1,0
2018-09-15,WarRev3,叙利亚,MUUU585,2,0,0.00,0.00,15,0
2018-09-15,WarRev3,莱索托,MUUU585,0,0,0.00,0.00,1,0
2018-09-15,bxqy,波兰,MUUU609,1,0,0.00,0.00,1,0
2018-09-15,CarRace,几内亚,MUUU607,0,0,0.00,0.00,1,0
2018-09-15,bxqy,苏丹,MUUU609,0,0,0.00,0.00,1,0
2018-09-15,bxqy,关岛,MUUU609,0,0,0.00,0.00,2,0
2018-09-15,SpaceDe1,尼泊尔,MUUU607,1,0,0.00,0.00,5,0
2018-09-15,WarRev3,津巴布韦,MUUU585,0,0,0.00,0.00,1,0
2018-09-15,CarRace,印度尼西亚,MUUU616,0,0,0.00,0.00,2,0
2018-09-15,"CityR uc",埃塞俄比亚,MUUU601,0,0,0.00,0.00,1,0
2018-09-15,CarRace,加纳,MUUU607,1,0,0.00,0.00,2,0
2018-09-15,"SWAT STR",利比亚,MUUU585,0,0,0.00,0.00,3,0
2018-09-15,SpaceDe1,乌兹别克斯坦,MUUU607,0,0,0.00,0.00,2,0
2018-09-15,WarRev3,阿拉伯联合酋长国,MUUU585,0,0,0.00,0.00,1,0
2018-09-15,NinjaRun,孟加拉国,MUUU601,0,0,0.00,0.00,2,0
2018-09-15,CarRace,圣多美普林西比,MUUU607,0,0,0.00,0.00,1,0
2018-09-15,"CityR uc",毛里塔尼亚,MUUU605,1,0,0.00,0.00,1,0
2018-09-15,"CityR uc",尼泊尔,MUUU616,0,0,0.00,0.00,1,0
2018-09-15,"CityR uc",阿富汗,MUUU605,1,0,0.00,0.00,1,0
2018-09-15,SpaceDe1,巴基斯坦,MUUU601,1,0,0.00,0.00,7,0
2018-09-15,"CityR uc",印度,MUUU600,3,1,0.55,0.26,17,0
2018-09-15,CarRace,尼日利亚,MUUU616,0,0,0.00,0.00,1,0
2018-09-15,"SWAT STR",美国,MUUU585,0,0,0.00,0.00,2,0
2018-09-15,SpaceDe1,叙利亚,MUUU580,0,0,0.00,0.00,8,0
2018-09-15,"SWAT STR",印度尼西亚,MUUU585,1,1,0.22,0.03,38,0
2018-09-15,WarRev3,尼日利亚,MUUU585,1,1,0.48,0.02,14,0
2018-09-15,SpaceDe1,尼泊尔,MUUU580,2,0,0.00,0.00,4,1
2018-09-15,ZombieS,印度,MUUU616,1,0,0.00,0.00,1,0
2018-09-15,"SWAT STR",尼泊尔,MUUU585,3,0,0.00,0.00,15,1
2018-09-15,"CityR uc",缅甸,MUUU597,0,0,0.00,0.00,1,0
2018-09-15,"SWAT STR",南非,MUUU585,1,0,0.00,0.00,7,0
2018-09-15,"SWAT STR",阿拉伯联合酋长国,MUUU585,0,0,0.00,0.00,1,0
2018-09-15,SpaceDe1,白俄罗斯,MUUU616,0,0,0.00,0.00,1,0
2018-09-15,WarRev3,尼泊尔,MUUU585,3,0,0.00,0.00,18,0
2018-09-15,"SWAT STR",墨西哥,MUUU585,0,0,0.00,0.00,3,0
2018-09-15,NinjaRun,印度,MUUU601,0,0,0.00,0.00,3,0
2018-09-15,SpaceDe1,缅甸,MUUU580,0,0,0.00,0.00,7,1
2018-09-15,WarRev3,马里共和国,MUUU585,0,0,0.00,0.00,1,0
2018-09-15,bxqy,尼泊尔,MUUU609,1,0,0.00,0.00,3,0
2018-09-15,"SWAT STR",埃及,MUUU585,0,0,0.00,0.00,1,0
2018-09-15,"CityR uc",加纳,MUUU605,0,0,0.00,0.00,1,0
2018-09-15,bxqy,毛里求斯,MUUU609,0,0,0.00,0.00,1,0
2018-09-15,WarRev3,瓦努阿图,MUUU585,0,0,0.00,0.00,1,0
2018-09-15,"SWAT STR",刚果共和国,MUUU585,0,0,0.00,0.00,3,0
2018-09-15,CarRace,阿富汗,MUUU609,0,0,0.00,0.00,1,0
2018-09-15,SpaceDe1,阿富汗,MUUU580,0,0,0.00,0.00,3,1
2018-09-15,"CityR uc",关岛,MUUU616,1,0,0.00,0.00,1,0
2018-09-15,CarRace,索马里,MUUU607,1,0,0.00,0.00,3,0
2018-09-15,CarRace,尼泊尔,MUUU615,0,0,0.00,0.00,1,0
2018-09-15,WarRev3,巴西,MUUU585,0,0,0.00,0.00,4,0
2018-09-15,"CityR uc",危地马拉,MUUU597,0,0,0.00,0.00,1,0
2018-09-15,WarRev3,不丹,MUUU585,0,0,0.00,0.00,5,0
2018-09-15,CarRace,塞内加尔,MUUU607,1,0,0.00,0.00,2,0
2018-09-15,CarRace,缅甸,MUUU607,0,0,0.00,0.00,1,0
2018-09-15,SpaceDe1,阿尔及利亚,MUUU601,0,0,0.00,0.00,1,0
2018-09-15,"SWAT STR",哈萨克斯坦,MUUU585,0,0,0.00,0.00,1,0
2018-09-15,bxqy,墨西哥,MUUU609,1,0,0.00,0.00,1,0
2018-09-15,SpaceDe1,索马里,MUUU580,0,0,0.00,0.00,1,0
2018-09-15,CarRace,肯尼亚,MUUU615,0,0,0.00,0.00,1,0
2018-09-15,"SWAT STR",多哥,MUUU585,0,0,0.00,0.00,3,0
2018-09-15,SpaceDe1,马拉维,MUUU601,0,0,0.00,0.00,1,0
2018-09-15,SpaceDe1,塞内加尔,MUUU607,0,0,0.00,0.00,2,1
2018-09-15,"SWAT STR",洪都拉斯,MUUU585,0,0,0.00,0.00,1,0
2018-09-15,bxqy,印度,MUUU609,61,1,0.39,0.11,168,10
2018-09-15,"SWAT STR",中华人民共和国,MUUU585,0,0,0.00,0.00,1,0
2018-09-15,WarRev3,缅甸,MUUU585,4,0,0.00,0.00,45,3
2018-09-15,WarRev3,美国,MUUU585,0,0,0.00,0.00,3,1
2018-09-15,SpaceDe1,莫桑比克,MUUU601,0,0,0.00,0.00,1,1
2018-09-15,bxqy,埃塞俄比亚,MUUU609,2,0,0.00,0.00,8,0
2018-09-15,CarRace,尼日利亚,MUUU607,1,0,0.00,0.00,2,0
2018-09-15,WarRev3,阿富汗,MUUU585,0,0,0.00,0.00,1,0
2018-09-15,NinjaRun,缅甸,MUUU601,0,0,0.00,0.00,1,0
2018-09-15,CarRace,印度,MUUU616,0,0,0.00,0.00,23,0
2018-09-15,"SWAT STR",埃塞俄比亚,MUUU585,0,0,0.00,0.00,13,1
2018-09-15,"SWAT STR",南苏丹,MUUU585,0,0,0.00,0.00,2,0
2018-09-15,CarRace,莫桑比克,MUUU607,1,0,0.00,0.00,1,0
2018-09-15,"SWAT STR",马里共和国,MUUU585,1,0,0.00,0.00,3,0
2018-09-15,WarRev3,加蓬,MUUU585,1,0,0.00,0.00,1,0
2018-09-15,WarRev3,菲律宾,MUUU585,2,0,0.00,0.00,31,1
2018-09-15,"CityR uc",巴基斯坦,MUUU607,1,0,0.00,0.00,1,0
2018-09-15,CarRace,尼泊尔,MUUU607,1,0,0.00,0.00,4,0
2018-09-15,"SWAT STR",纳米比亚,MUUU585,0,0,0.00,0.00,1,0
2018-09-15,WarRev3,索马里,MUUU585,1,0,0.00,0.00,6,1
2018-09-15,WarRev3,利比亚,MUUU585,0,0,0.00,0.00,3,0
2018-09-15,"SWAT STR",圭亚那,MUUU585,0,0,0.00,0.00,2,0
2018-09-15,SpaceDe1,缅甸,MUUU607,0,0,0.00,0.00,2,0
2018-09-15,"SWAT STR",莱索托,MUUU585,0,0,0.00,0.00,1,0
2018-09-15,"SWAT STR",新加坡,MUUU585,0,0,0.00,0.00,2,0
2018-09-15,"Speed Fu",孟加拉国,MUUU585,0,1,0.24,0.07,1,1
2018-09-15,CarRace,乌干达,MUUU609,0,0,0.00,0.00,1,0
2018-09-15,"SWAT STR",肯尼亚,MUUU585,0,0,0.00,0.00,6,0
2018-09-15,"Speed Fu",赞比亚,MUUU585,0,0,0.00,0.00,2,0
2018-09-15,bxqy,缅甸,MUUU609,3,0,0.00,0.00,16,1
2018-09-15,CarRace,孟加拉国,MUUU607,1,0,0.00,0.00,15,0
2018-09-15,SpaceDe1,墨西哥,MUUU580,0,0,0.00,0.00,1,0
2018-09-15,SpaceDe1,尼日利亚,MUUU580,1,0,0.00,0.00,5,1
2018-09-15,"CityR uc",阿尔及利亚,MUUU597,1,0,0.00,0.00,1,0
2018-09-15,NinjaRun,孟加拉国,MUUU605,0,0,0.00,0.00,4,0
2018-09-15,WarRev3,墨西哥,MUUU585,0,0,0.00,0.00,2,0
2018-09-15,WarRev3,也门,MUUU585,0,0,0.00,0.00,2,0
2018-09-15,bxqy,也门,MUUU609,0,0,0.00,0.00,2,0
2018-09-15,bxqy,牙买加,MUUU609,1,0,0.00,0.00,4,0
2018-09-15,CarRace,赞比亚,MUUU609,0,0,0.00,0.00,1,0
2018-09-15,"CityR uc",乌兹别克斯坦,MUUU616,0,0,0.00,0.00,1,0
2018-09-15,"SWAT STR",尼日尔,MUUU585,0,0,0.00,0.00,6,0
2018-09-15,WarRev3,伊拉克,MUUU585,0,0,0.00,0.00,2,0
2018-09-15,WarRev3,海地,MUUU585,0,0,0.00,0.00,1,0
2018-09-15,CarRace,摩洛哥,MUUU607,0,0,0.00,0.00,1,0
2018-09-15,"SWAT STR",伊拉克,MUUU585,0,0,0.00,0.00,3,1
2018-09-15,WarRev3,马达加斯加,MUUU585,1,0,0.00,0.00,2,0
2018-09-15,WarRev3,乌兹别克斯坦,MUUU585,0,0,0.00,0.00,5,0
2018-09-15,"CityR uc",尼日利亚,MUUU607,0,0,0.00,0.00,1,1
2018-09-15,CarRace,不丹,MUUU616,0,0,0.00,0.00,1,0
2018-09-15,"SWAT STR",菲律宾,MUUU585,0,0,0.00,0.00,8,0
2018-09-15,WarRev3,肯尼亚,MUUU585,0,0,0.00,0.00,3,0
2018-09-15,SpaceDe1,也门,MUUU607,0,0,0.00,0.00,1,0
2018-09-15,CarRace,巴基斯坦,MUUU615,0,1,1.09,0.43,0,0
2018-09-15,WarRev3,印度,MUUU585,10,2,0.22,0.09,179,6
2018-09-15,CarRace,尼泊尔,MUUU616,0,0,0.00,0.00,2,0
2018-09-15,"SWAT STR",几内亚比绍,MUUU585,0,0,0.00,0.00,1,0
2018-09-15,NinjaRun,越南,MUUU605,0,0,0.00,0.00,1,0
2018-09-15,bxqy,巴西,MUUU609,1,0,0.00,0.00,2,0
2018-09-15,CarRace,巴基斯坦,MUUU609,0,0,0.00,0.00,1,0
2018-09-15,"SWAT STR",俄罗斯,MUUU585,0,0,0.00,0.00,1,0
2018-09-15,bxqy,乌克兰,MUUU609,0,0,0.00,0.00,2,0
2018-09-15,CarRace,阿尔及利亚,MUUU607,1,0,0.00,0.00,2,0
2018-09-15,"CityR uc",印度,MUUU609,3,1,1.56,0.53,21,0
2018-09-15,bxqy,叙利亚,MUUU609,2,0,0.00,0.00,13,2
2018-09-15,"CityR uc",巴基斯坦,MUUU600,1,0,0.00,0.00,2,0
2018-09-15,SpaceDe1,索马里,MUUU616,0,0,0.00,0.00,1,0
2018-09-15,CarRace,巴基斯坦,MUUU607,2,0,0.00,0.00,7,1
2018-09-15,"SWAT STR",东帝汶,MUUU585,0,0,0.00,0.00,1,0
2018-09-15,WarRev3,马来西亚,MUUU585,0,0,0.00,0.00,3,0
2018-09-15,SpaceDe1,叙利亚,MUUU607,0,0,0.00,0.00,2,0
2018-09-15,bxqy,阿尔及利亚,MUUU609,2,0,0.00,0.00,7,0
2018-09-15,"Speed Fu",马拉维,MUUU585,0,0,0.00,0.00,1,0
2018-09-15,CarRace,印度,MUUU609,2,0,0.00,0.00,29,0
2018-09-15,"CityR uc",埃塞俄比亚,MUUU600,0,0,0.00,0.00,1,0
2018-09-15,bxqy,索马里,MUUU609,0,0,0.00,0.00,2,1
2018-09-15,bxqy,印度尼西亚,MUUU609,2,0,0.00,0.00,13,2
2018-09-15,"SWAT STR",塔吉克斯坦,MUUU585,0,0,0.00,0.00,2,0
2018-09-15,SpaceDe1,赞比亚,MUUU601,0,0,0.00,0.00,1,0
2018-09-15,SpaceDe1,布基纳法索,MUUU601,0,0,0.00,0.00,1,0
2018-09-15,"CityR uc",孟加拉国,MUUU605,3,0,0.00,0.00,7,1
2018-09-15,"CityR uc",乌干达,MUUU616,0,0,0.00,0.00,1,0
2018-09-15,"SWAT STR",玻利维亚,MUUU585,0,0,0.00,0.00,1,0
2018-09-15,"CityR uc",印度,MUUU597,0,0,0.00,0.00,2,0
2018-09-15,"SWAT STR",秘鲁,MUUU585,1,0,0.00,0.00,3,0
2018-09-15,SpaceDe1,埃及,MUUU580,0,0,0.00,0.00,1,0
2018-09-15,CarRace,巴基斯坦,MUUU617,0,0,0.00,0.00,3,1
2018-09-15,"Speed Fu",泰国,MUUU585,0,0,0.00,0.00,1,0
2018-09-15,WarRev3,乌克兰,MUUU585,0,0,0.00,0.00,1,0
2018-09-15,SpaceDe1,伊朗,MUUU601,0,0,0.00,0.00,1,0
2018-09-15,SpaceDe1,巴基斯坦,MUUU580,2,1,0.54,0.08,5,0
2018-09-15,"SWAT STR",布基纳法索,MUUU585,1,0,0.00,0.00,2,0
2018-09-15,bxqy,加纳,MUUU609,0,0,0.00,0.00,1,0
2018-09-15,"CityR uc",牙买加,MUUU600,0,0,0.00,0.00,1,0
2018-09-15,SpaceDe1,孟加拉国,MUUU607,3,0,0.00,0.00,37,0
2018-09-15,"CityR uc",孟加拉国,MUUU601,1,0,0.00,0.00,5,0
2018-09-15,WarRev3,蒙古国,MUUU585,0,0,0.00,0.00,3,0
2018-09-15,bxqy,马达加斯加,MUUU609,0,0,0.00,0.00,2,0
2018-09-15,SpaceDe1,阿尔及利亚,MUUU607,0,0,0.00,0.00,4,0
2018-09-15,CarRace,喀麦隆,MUUU609,0,0,0.00,0.00,1,0
2018-09-15,SpaceDe1,巴基斯坦,MUUU607,0,1,0.54,0.22,6,0
2018-09-15,bxqy,菲律宾,MUUU609,3,0,0.00,0.00,11,0
2018-09-15,"CityR uc",尼日利亚,MUUU601,0,0,0.80,0.08,0,0
2018-09-15,CarRace,科特迪瓦,MUUU607,1,0,0.00,0.00,1,0
2018-09-15,SpaceDe1,印度尼西亚,MUUU607,0,0,0.00,0.00,2,0
2018-09-16,CarRace,印度尼西亚,MUUU616,0,0,0.00,0.00,2,0
2018-09-16,"SWAT STR",南苏丹,MUUU585,0,0,0.00,0.00,1,0
2018-09-16,"CityR uc",泰国,MUUU609,0,0,0.00,0.00,1,0
2018-09-16,CarRace,尼日利亚,MUUU616,0,0,0.00,0.00,1,0
2018-09-16,ZombieS,印度,MUUU605,1,0,0.00,0.00,2,0
2018-09-16,SpaceDe1,孟加拉国,MUUU580,4,1,0.33,0.09,40,0
2018-09-16,bxqy,阿富汗,MUUU609,2,0,0.00,0.00,3,0
2018-09-16,"CityR uc",巴基斯坦,MUUU597,0,2,2.72,0.38,0,0
2018-09-16,bxqy,马来西亚,MUUU609,1,0,0.00,0.00,2,0
2018-09-16,WarRev3,多哥,MUUU585,0,0,0.00,0.00,1,0
2018-09-16,SpaceDe1,孟加拉国,MUUU607,3,0,0.00,0.00,38,1
